"REF_DATE","GEO","DGUID","Investment income","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2013-01","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","11050","","","","0"
"2013-04","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","12442","","","","0"
"2013-07","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","12130","","","","0"
"2013-10","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","13121","","","","0"
"2014-01","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","13512","","","","0"
"2014-04","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","14033","","","","0"
"2014-07","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","12938","","","","0"
"2014-10","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","12306","","","","0"
"2015-01","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","11808","","","","0"
"2015-04","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","11384","","","","0"
"2015-07","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","11148","","","","0"
"2015-10","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","9940","","","","0"
"2016-01","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","9015","","","","0"
"2016-04","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","9287","","","","0"
"2016-07","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","10795","","","","0"
"2016-10","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","11992","","","","0"
"2017-01","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","12114","","","","0"
"2017-04","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","11124","","","","0"
"2017-07","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","11834","","","","0"
"2017-10","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","13314","","","","0"
"2018-01","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","13404","","","","0"
"2018-04","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","13745","","","","0"
"2018-07","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","14175","","","","0"
"2018-10","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","12964","","","","0"
"2019-01","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","12840","","","","0"
"2019-04","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","14067","","","","0"
"2019-07","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","14223","","","","0"
"2019-10","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","12976","","","","0"
"2020-01","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","7918","","","","0"
"2020-04","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","7381","","","","0"
"2020-07","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","8424","","","","0"
"2020-10","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","8210","","","","0"
"2021-01","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","12879","","","","0"
"2021-04","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","15973","","","","0"
"2021-07","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","14781","","","","0"
"2021-10","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","17285","","","","0"
"2022-01","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","14909","","","","0"
"2022-04","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","19965","","","","0"
"2022-07","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","19548","","","","0"
"2022-10","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","18883","","","","0"
"2023-01","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","15293","","","","0"
"2023-04","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","14628","","","","0"
"2023-07","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","18380","","","","0"
"2023-10","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","16043","","","","0"
"2024-01","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","14938","","","","0"
"2024-04","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","14766","","","","0"
"2024-07","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","14224","","","","0"
"2024-10","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","18891","","","","0"
"2025-01","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","17315","","","","0"
"2010-01","Canada","2016A000011124","Direct investment, interest, payments","Dollars","81","millions","6","v112625","1.27","1087","","","","0"
"2010-04","Canada","2016A000011124","Direct investment, interest, payments","Dollars","81","millions","6","v112625","1.27","1090","","","","0"
"2010-07","Canada","2016A000011124","Direct investment, interest, payments","Dollars","81","millions","6","v112625","1.27","1099","","","","0"
"2010-10","Canada","2016A000011124","Direct investment, interest, payments","Dollars","81","millions","6","v112625","1.27","1080","","","","0"
"2011-01","Canada","2016A000011124","Direct investment, interest, payments","Dollars","81","millions","6","v112625","1.27","1046","","","","0"
"2011-04","Canada","2016A000011124","Direct investment, interest, payments","Dollars","81","millions","6","v112625","1.27","1059","","","","0"
"2011-07","Canada","2016A000011124","Direct investment, interest, payments","Dollars","81","millions","6","v112625","1.27","1087","","","","0"
"2011-10","Canada","2016A000011124","Direct investment, interest, payments","Dollars","81","millions","6","v112625","1.27","1097","","","","0"
"2012-01","Canada","2016A000011124","Direct investment, interest, payments","Dollars","81","millions","6","v112625","1.27","1068","","","","0"
"2012-04","Canada","2016A000011124","Direct investment, interest, payments","Dollars","81","millions","6","v112625","1.27","1098","","","","0"
"2012-07","Canada","2016A000011124","Direct investment, interest, payments","Dollars","81","millions","6","v112625","1.27","1118","","","","0"
"2012-10","Canada","2016A000011124","Direct investment, interest, payments","Dollars","81","millions","6","v112625","1.27","1122","","","","0"
"2013-01","Canada","2016A000011124","Direct investment, interest, payments","Dollars","81","millions","6","v112625","1.27","1181","","","","0"
"2013-04","Canada","2016A000011124","Direct investment, interest, payments","Dollars","81","millions","6","v112625","1.27","1195","","","","0"
"2013-07","Canada","2016A000011124","Direct investment, interest, payments","Dollars","81","millions","6","v112625","1.27","1203","","","","0"
"2013-10","Canada","2016A000011124","Direct investment, interest, payments","Dollars","81","millions","6","v112625","1.27","1221","","","","0"
"2014-01","Canada","2016A000011124","Direct investment, interest, payments","Dollars","81","millions","6","v112625","1.27","1271","","","","0"
"2014-04","Canada","2016A000011124","Direct investment, interest, payments","Dollars","81","millions","6","v112625","1.27","1229","","","","0"
"2014-07","Canada","2016A000011124","Direct investment, interest, payments","Dollars","81","millions","6","v112625","1.27","1194","","","","0"
"2014-10","Canada","2016A000011124","Direct investment, interest, payments","Dollars","81","millions","6","v112625","1.27","1218","","","","0"
"2015-01","Canada","2016A000011124","Direct investment, interest, payments","Dollars","81","millions","6","v112625","1.27","1105","","","","0"
